year_film,year_ceremony,ceremony,category,name,film,winner,date,reducedString,tconst,primaryTitle,originalTitle
1970,1971,43,MUSIC (Original Song Score),Music and lyrics by The Beatles,Let It Be,True,1970,let it be,tt6450172,Let It Be,Let It Be
1970,1971,43,SHORT SUBJECT (Cartoon),"Cameron Guess, Producer",The Shepherd,False,1970,shepherd,tt0159752,Shepherd,Shepherd
1970,1971,43,SHORT SUBJECT (Cartoon),"Cameron Guess, Producer",The Shepherd,False,1970,shepherd,tt10521378,The Shepherd,The Shepherd
1970,1971,43,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Norman Wexler,Joe,False,1970,joe,tt22527198,Joe,Joe
1971,1972,44,ACTOR,Peter Finch,Sunday Bloody Sunday,False,1971,sunday bloody sunday,tt0067805,Sunday Bloody Sunday,Sunday Bloody Sunday
1971,1972,44,ACTOR,Gene Hackman,The French Connection,True,1971,french connection,tt0067116,The French Connection,The French Connection
1971,1972,44,ACTOR,Walter Matthau,Kotch,False,1971,kotch,tt0067314,Kotch,Kotch
1971,1972,44,ACTOR,George C. Scott,The Hospital,False,1971,hospital,tt0067217,The Hospital,The Hospital
1971,1972,44,ACTOR,George C. Scott,The Hospital,False,1971,hospital,tt13579886,Hospital,Hospital
1971,1972,44,ACTOR,Topol,Fiddler on the Roof,False,1971,fiddler on roof,tt0067093,Fiddler on the Roof,Fiddler on the Roof
1971,1972,44,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,The Last Picture Show,False,1971,last picture show,tt0067328,The Last Picture Show,The Last Picture Show
1971,1972,44,ACTOR IN A SUPPORTING ROLE,Richard Jaeckel,Sometimes a Great Notion,False,1971,sometimes a great notion,tt0067774,Sometimes a Great Notion,Sometimes a Great Notion
1971,1972,44,ACTRESS,Julie Christie,McCabe & Mrs. Miller,False,1971,mccabe mrs miller,tt0067411,McCabe & Mrs. Miller,McCabe & Mrs. Miller
1971,1972,44,ACTRESS,Jane Fonda,Klute,True,1971,klute,tt0067309,Klute,Klute
1971,1972,44,ACTRESS,Vanessa Redgrave,"Mary, Queen of Scots",False,1971,mary queen of scots,tt0067402,"Mary, Queen of Scots","Mary, Queen of Scots"
1971,1972,44,ACTRESS,Vanessa Redgrave,"Mary, Queen of Scots",False,1971,mary queen of scots,tt1555069,Mary Queen of Scots,Mary Queen of Scots
1971,1972,44,ACTRESS,Janet Suzman,Nicholas and Alexandra,False,1971,nicholas and alexandra,tt0067483,Nicholas and Alexandra,Nicholas and Alexandra
1971,1972,44,ACTRESS IN A SUPPORTING ROLE,Ann-Margret,Carnal Knowledge,False,1971,carnal knowledge,tt0066892,Carnal Knowledge,Carnal Knowledge
1971,1972,44,ACTRESS IN A SUPPORTING ROLE,Barbara Harris,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things about Me?,False,1971,who is harry kellerman and why is he saying those terrible things about me,tt0067980,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?
1971,1972,44,ACTRESS IN A SUPPORTING ROLE,Margaret Leighton,The Go-Between,False,1971,gobetween,tt0067144,The Go-Between,The Go-Between
1971,1972,44,ART DIRECTION,"Art Direction:  Boris Leven, William Tuntke;  Set Decoration:  Ruby Levitt",The Andromeda Strain,False,1971,andromeda strain,tt0066769,The Andromeda Strain,The Andromeda Strain
1971,1972,44,ART DIRECTION,"Art Direction:  John B. Mansbridge, Peter Ellenshaw;  Set Decoration:  Emile Kuri, Hal Gausman",Bedknobs and Broomsticks,False,1971,bedknobs and broomsticks,tt0066817,Bedknobs and Broomsticks,Bedknobs and Broomsticks
1971,1972,44,CINEMATOGRAPHY,Robert Surtees,Summer of '42,False,1971,summer of ivii,tt0067803,Summer of '42,Summer of '42
1971,1972,44,COSTUME DESIGN,Morton Haack,What's the Matter with Helen?,False,1971,whats matter with helen,tt0067975,What's the Matter with Helen?,What's the Matter with Helen?
1971,1972,44,DIRECTING,Stanley Kubrick,A Clockwork Orange,False,1971,a clockwork orange,tt0066921,A Clockwork Orange,A Clockwork Orange
1971,1972,44,DOCUMENTARY (Feature),"Alan Landsburg, Producer",Alaska Wilderness Lake,False,1971,alaska wilderness lake,tt0066753,Alaska Wilderness Lake,Alaska Wilderness Lake
1971,1972,44,DOCUMENTARY (Feature),"Walon Green, Producer",The Hellstrom Chronicle,True,1971,hellstrom chronicle,tt0067197,The Hellstrom Chronicle,The Hellstrom Chronicle
1971,1972,44,DOCUMENTARY (Feature),"Bruce Brown, Producer",On Any Sunday,False,1971,on any sunday,tt0067527,On Any Sunday,On Any Sunday
1971,1972,44,DOCUMENTARY (Short Subject),"Julian Krainin and DeWitt L. Sage, Jr., Producers",Art Is...,False,1971,art is,tt2214815,Art Is...,Art Is...
1971,1972,44,FOREIGN LANGUAGE FILM,Sweden,The Emigrants,False,1971,emigrants,tt7822016,The Emigrants,The Emigrants
1971,1972,44,FOREIGN LANGUAGE FILM,Israel,The Policeman,False,1971,policeman,tt0185610,Policeman,Policeman
1971,1972,44,MUSIC (Original Dramatic Score),Isaac Hayes,Shaft,False,1971,shaft,tt0067741,Shaft,Shaft
1971,1972,44,MUSIC (Original Dramatic Score),Jerry Fielding,Straw Dogs,False,1971,straw dogs,tt0067800,Straw Dogs,Straw Dogs
1971,1972,44,MUSIC (Scoring: Adaptation and Original Song Score),Adaptation Score by Peter Maxwell Davies and Peter Greenwell,The Boy Friend,False,1971,boy friend,tt0066858,The Boy Friend,The Boy Friend
1971,1972,44,MUSIC (Scoring: Adaptation and Original Song Score),Adaptation Score by Peter Maxwell Davies and Peter Greenwell,The Boy Friend,False,1971,boy friend,tt0281675,Boy Friend,Boy Friend
1971,1972,44,MUSIC (Song--Original for the Picture),"Music and Lyrics by Barry DeVorzon and Perry Botkin, Jr.",Bless the Beasts & Children,False,1971,bless beasts children,tt0068286,Bless the Beasts & Children,Bless the Beasts & Children
1971,1972,44,SHORT SUBJECT (Animated),"Michael Mills, Producer",Evolution,False,1971,evolution,tt0251075,Evolution,Evolution
1971,1972,44,SHORT SUBJECT (Animated),"Peter Sander and Murray Shostak, Producers",The Selfish Giant,False,1971,selfish giant,tt2304426,The Selfish Giant,The Selfish Giant
1971,1972,44,SHORT SUBJECT (Live Action),"Denny Evans and Ken Greenwald, Producers",Good Morning,False,1971,good morning,tt0187081,Good Morning!,Good Morning!
1971,1972,44,SHORT SUBJECT (Live Action),"Denny Evans and Ken Greenwald, Producers",Good Morning,False,1971,good morning,tt11607304,Good Morning,Good Morning
1971,1972,44,SHORT SUBJECT (Live Action),"Stephen F. Verona, Producer",The Rehearsal,False,1971,rehearsal,tt0072074,The Rehearsal,The Rehearsal
1971,1972,44,SHORT SUBJECT (Live Action),"Stephen F. Verona, Producer",The Rehearsal,False,1971,rehearsal,tt1323537,Rehearsal,Rehearsal
1971,1972,44,SHORT SUBJECT (Live Action),"Stephen F. Verona, Producer",The Rehearsal,False,1971,rehearsal,tt4897354,The rehearsal,The rehearsal
1971,1972,44,SOUND,"Gordon K. McCallum, John Mitchell, Alfred J. Overton",Diamonds Are Forever,False,1971,diamonds are forever,tt0066995,Diamonds Are Forever,Diamonds Are Forever
1971,1972,44,WRITING (Screenplay--based on material from another medium),Bernardo Bertolucci,The Conformist,False,1971,conformist,tt6999112,The Conformist,The Conformist
1972,1973,45,ACTOR,Marlon Brando,The Godfather,True,1972,godfather,tt0068646,The Godfather,The Godfather
1972,1973,45,ACTOR,Marlon Brando,The Godfather,True,1972,godfather,tt0250404,Godfather,Godfather
1972,1973,45,ACTOR,Michael Caine,Sleuth,False,1972,sleuth,tt0069281,Sleuth,Sleuth
1972,1973,45,ACTOR,Peter O'Toole,The Ruling Class,False,1972,ruling class,tt0069198,The Ruling Class,The Ruling Class
1972,1973,45,ACTOR,Paul Winfield,Sounder,False,1972,sounder,tt0069303,Sounder,Sounder
1972,1973,45,ACTOR IN A SUPPORTING ROLE,Eddie Albert,The Heartbreak Kid,False,1972,heartbreak kid,tt0068687,The Heartbreak Kid,The Heartbreak Kid
1972,1973,45,ACTOR IN A SUPPORTING ROLE,Joel Grey,Cabaret,True,1972,cabaret,tt0068327,Cabaret,Cabaret
1972,1973,45,ACTRESS,Diana Ross,Lady Sings the Blues,False,1972,lady sings blues,tt0068828,Lady Sings the Blues,Lady Sings the Blues
1972,1973,45,ACTRESS,Maggie Smith,Travels with My Aunt,False,1972,travels with my aunt,tt0069404,Travels with My Aunt,Travels with My Aunt
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Eileen Heckart,Butterflies Are Free,True,1972,butterflies are free,tt0068326,Butterflies Are Free,Butterflies Are Free
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,Pete 'n' Tillie,False,1972,pete n tillie,tt0069080,Pete 'n' Tillie,Pete 'n' Tillie
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Susan Tyrrell,Fat City,False,1972,fat city,tt0068575,Fat City,Fat City
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,The Poseidon Adventure,False,1972,poseidon adventure,tt0069113,The Poseidon Adventure,The Poseidon Adventure
1972,1973,45,ART DIRECTION,"Art Direction:  Geoffrey Drake, Don Ashton, John Graysmark, William Hutchinson;  Set Decoration:  Peter James",Young Winston,False,1972,young winston,tt0069528,Young Winston,Young Winston
1972,1973,45,CINEMATOGRAPHY,"Harry Stradling, Jr.",1776,False,1972,1viiviivi,tt0068156,1776,1776
1972,1973,45,DIRECTING,John Boorman,Deliverance,False,1972,deliverance,tt0068473,Deliverance,Deliverance
1972,1973,45,DOCUMENTARY (Feature),"Marvin Worth and Arnold Perl, Producers",Malcolm X,False,1972,malcolm x,tt0068903,Malcolm X,Malcolm X
1972,1973,45,DOCUMENTARY (Feature),"Robert Hendrickson and Laurence Merrick, Producers",Manson,False,1972,manson,tt0068918,Manson,Manson
1972,1973,45,DOCUMENTARY (Feature),"Howard Smith and Sarah Kernochan, Producers",Marjoe,True,1972,marjoe,tt0068924,Marjoe,Marjoe
1972,1973,45,DOCUMENTARY (Short Subject),"Giorgio Treves, Producer",K-Z,False,1972,kz,tt0492469,Kz,Kz
1972,1973,45,FILM EDITING,"Frank P. Keller, Fred W. Berger",The Hot Rock,False,1972,hot rock,tt0068718,The Hot Rock,The Hot Rock
1972,1973,45,MUSIC (Original Dramatic Score),John Williams,images,False,1972,images,tt0068732,Images,Images
1972,1973,45,MUSIC (Original Dramatic Score),"Charles Chaplin, Raymond Rasch, Larry Russell",Limelight,True,1972,limelight,tt0373093,Limelight,Limelight
1972,1973,45,MUSIC (Original Dramatic Score),"Charles Chaplin, Raymond Rasch, Larry Russell",Limelight,True,1972,limelight,tt1808567,The Limelight,The Limelight
1972,1973,45,MUSIC (Original Dramatic Score),Buddy Baker,Napoleon and Samantha,False,1972,napoleon and samantha,tt0068990,Napoleon and Samantha,Napoleon and Samantha
1972,1973,45,MUSIC (Scoring: Adaptation and Original Song Score),Adaptation Score by Laurence Rosenthal,Man of La Mancha,False,1972,man of la mancha,tt0068909,Man of La Mancha,Man of La Mancha
1972,1973,45,MUSIC (Song--Original for the Picture),Music by Walter Scharf; Lyrics by Don Black,Ben,False,1972,ben,tt0068264,Ben,Ben
1972,1973,45,MUSIC (Song--Original for the Picture),Music by Fred Karlin; Lyrics by Marsha Karlin,The Little Ark,False,1972,little ark,tt0068864,The Little Ark,The Little Ark
1972,1973,45,MUSIC (Song--Original for the Picture),Music by Maurice Jarre; Lyrics by Marilyn Bergman and Alan Bergman,The Life and Times of Judge Roy Bean,False,1972,life and times of judge roy bean,tt0068853,The Life and Times of Judge Roy Bean,The Life and Times of Judge Roy Bean
1972,1973,45,MUSIC (Song--Original for the Picture),Music by Sammy Fain; Lyrics by Paul Francis Webster,The Stepmother,False,1972,stepmother,tt0067793,The Stepmother,The Stepmother
1972,1973,45,MUSIC (Song--Original for the Picture),Music by Sammy Fain; Lyrics by Paul Francis Webster,The Stepmother,False,1972,stepmother,tt5700772,Stepmother,Stepmother
1972,1973,45,SHORT SUBJECT (Animated),"Richard Williams, Producer",A Christmas Carol,True,1972,a christmas carol,tt10476682,A Christmas Carol,A Christmas Carol
1972,1973,45,SHORT SUBJECT (Live Action),"Ron Satlof and Ray Gideon, Producers",Frog Story,False,1972,frog story,tt6447870,Frog Story,Frog Story
1972,1973,45,SHORT SUBJECT (Live Action),"David Adams, Producer",Solo,False,1972,solo,tt0078291,Solo,Solo
1972,1973,45,SHORT SUBJECT (Live Action),"David Adams, Producer",Solo,False,1972,solo,tt3101674,Sólo,Sólo
1972,1973,45,SHORT SUBJECT (Live Action),"David Adams, Producer",Solo,False,1972,solo,tt6126006,SOLO!,SOLO!
1972,1973,45,SOUND,"Richard Portman, Gene Cantamessa",The Candidate,False,1972,candidate,tt0068334,The Candidate,The Candidate
1973,1974,46,ACTOR,Jack Lemmon,Save the Tiger,True,1973,save tiger,tt0070640,Save the Tiger,Save the Tiger
1973,1974,46,ACTOR,Jack Nicholson,The Last Detail,False,1973,last detail,tt0070290,The Last Detail,The Last Detail
1973,1974,46,ACTOR,Al Pacino,Serpico,False,1973,serpico,tt0070666,Serpico,Serpico
1973,1974,46,ACTOR,Robert Redford,The Sting,False,1973,sting,tt0070735,The Sting,The Sting
1973,1974,46,ACTOR,Robert Redford,The Sting,False,1973,sting,tt20112746,Sting,Sting
1973,1974,46,ACTOR IN A SUPPORTING ROLE,Vincent Gardenia,Bang the Drum Slowly,False,1973,bang drum slowly,tt0069765,Bang the Drum Slowly,Bang the Drum Slowly
1973,1974,46,ACTOR IN A SUPPORTING ROLE,John Houseman,The Paper Chase,True,1973,paper chase,tt0070509,The Paper Chase,The Paper Chase
1973,1974,46,ACTOR IN A SUPPORTING ROLE,Jason Miller,The Exorcist,False,1973,exorcist,tt0070047,The Exorcist,The Exorcist
1973,1974,46,ACTRESS,Glenda Jackson,A Touch of Class,True,1973,a touch of class,tt0070819,A Touch of Class,A Touch of Class
1973,1974,46,ACTRESS,Marsha Mason,Cinderella Liberty,False,1973,cinderella liberty,tt0069883,Cinderella Liberty,Cinderella Liberty
1973,1974,46,ACTRESS,Barbra Streisand,The Way We Were,False,1973,way we were,tt0070903,The Way We Were,The Way We Were
1973,1974,46,ACTRESS,Joanne Woodward,"Summer Wishes, Winter Dreams",False,1973,summer wishes winter dreams,tt0070748,"Summer Wishes, Winter Dreams","Summer Wishes, Winter Dreams"
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Candy Clark,American Graffiti,False,1973,american graffiti,tt0069704,American Graffiti,American Graffiti
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Madeline Kahn,Paper Moon,False,1973,paper moon,tt0070510,Paper Moon,Paper Moon
1973,1974,46,ART DIRECTION,Art Direction:  Philip Jefferies;  Set Decoration:  Robert de Vestel,Tom Sawyer,False,1973,tom sawyer,tt0070814,Tom Sawyer,Tom Sawyer
1973,1974,46,CINEMATOGRAPHY,Jack Couffer,Jonathan Livingston Seagull,False,1973,jonathan livingston seagull,tt0070248,Jonathan Livingston Seagull,Jonathan Livingston Seagull
1973,1974,46,COSTUME DESIGN,Piero Tosi,Ludwig,False,1973,ludwig,tt0068883,Ludwig,Ludwig
1973,1974,46,DOCUMENTARY (Feature),"John D. Goodell, Producer",Always a New Beginning,False,1973,always a new beginning,tt0069699,Always a New Beginning,Always a New Beginning
1973,1974,46,DOCUMENTARY (Feature),"Kieth Merrill, Producer",The Great American Cowboy,True,1973,great american cowboy,tt0070135,The Great American Cowboy,The Great American Cowboy
1973,1974,46,DOCUMENTARY (Feature),"Alex Grasshoff, Producer",Journey to the Outer Limits,False,1973,journey to outer limits,tt0070249,Journey to the Outer Limits,Journey to the Outer Limits
1973,1974,46,DOCUMENTARY (Feature),"Gertrude Ross Marks and Edmund F. Penney, Producers",Walls of Fire,False,1973,walls of fire,tt0067960,Walls of Fire,Walls of Fire
1973,1974,46,DOCUMENTARY (Short Subject),"Carmen D'Avino, Producer",Background,False,1973,background,tt28631142,Background,Background
1973,1974,46,FILM EDITING,Ralph Kemplen,The Day of the Jackal,False,1973,day of jackal,tt0069947,The Day of the Jackal,The Day of the Jackal
1973,1974,46,FOREIGN LANGUAGE FILM,Switzerland,L'Invitation,False,1973,linvitation,tt0070224,The Invitation,L'invitation
1973,1974,46,FOREIGN LANGUAGE FILM,West Germany,The Pedestrian,False,1973,pedestrian,tt0249868,Pedestrian,Pedestrian
1973,1974,46,FOREIGN LANGUAGE FILM,West Germany,The Pedestrian,False,1973,pedestrian,tt0362961,The Pedestrian,The Pedestrian
1973,1974,46,FOREIGN LANGUAGE FILM,The Netherlands,Turkish Delight,False,1973,turkish delight,tt0214211,Turkish Delight,Turkish Delight
1973,1974,46,MUSIC (Original Dramatic Score),Georges Delerue,The Day of the Dolphin,False,1973,day of dolphin,tt0069946,The Day of the Dolphin,The Day of the Dolphin
1973,1974,46,MUSIC (Original Dramatic Score),Jerry Goldsmith,Papillon,False,1973,papillon,tt0070511,Papillon,Papillon
1973,1974,46,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),"Adaptation Score by Andre Previn, Herbert Spencer and Andrew Lloyd Webber",Jesus Christ Superstar,False,1973,jesus christ superstar,tt0070239,Jesus Christ Superstar,Jesus Christ Superstar
1973,1974,46,MUSIC (Song),Music and Lyrics by Paul McCartney and Linda McCartney,Live and Let Die,False,1973,live and let die,tt0070328,Live and Let Die,Live and Let Die
1973,1974,46,MUSIC (Song),Music by George Bruns; Lyrics by Floyd Huddleston,Robin Hood,False,1973,robin hood,tt0070608,Robin Hood,Robin Hood
1973,1974,46,SHORT SUBJECT (Animated),"Emanuele Luzzati and Giulio Gianini, Producers",Pulcinella,False,1973,pulcinella,tt14117392,Pulcinella,Pulcinella
1973,1974,46,SHORT SUBJECT (Live Action),"Allan Miller and William Fertik, Producers",The Bolero,True,1973,bolero,tt0085264,Bolero,Bolero
1973,1974,46,SHORT SUBJECT (Live Action),"Allan Miller and William Fertik, Producers",The Bolero,True,1973,bolero,tt26656821,Boléro,Boléro
1973,1974,46,SHORT SUBJECT (Live Action),"Richard Gayer, Producer",Clockmaker,False,1973,clockmaker,tt7874088,The Clockmaker,The Clockmaker
1974,1975,47,ACTOR,Art Carney,Harry and Tonto,True,1974,harry and tonto,tt0071598,Harry and Tonto,Harry and Tonto
1974,1975,47,ACTOR,Albert Finney,Murder on the Orient Express,False,1974,murder on orient express,tt0071877,Murder on the Orient Express,Murder on the Orient Express
1974,1975,47,ACTOR,Dustin Hoffman,Lenny,False,1974,lenny,tt0071746,Lenny,Lenny
1974,1975,47,ACTOR,Jack Nicholson,Chinatown,False,1974,chinatown,tt0071315,Chinatown,Chinatown
1974,1975,47,ACTOR,Al Pacino,The Godfather Part II,False,1974,godfather ii,tt0071562,The Godfather Part II,The Godfather Part II
1974,1975,47,ACTOR IN A SUPPORTING ROLE,Fred Astaire,The Towering Inferno,False,1974,towering inferno,tt0072308,The Towering Inferno,The Towering Inferno
1974,1975,47,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,Thunderbolt and Lightfoot,False,1974,thunderbolt and lightfoot,tt0072288,Thunderbolt and Lightfoot,Thunderbolt and Lightfoot
1974,1975,47,ACTRESS,Ellen Burstyn,Alice Doesn't Live Here Anymore,True,1974,alice doesnt live here anymore,tt0071115,Alice Doesn't Live Here Anymore,Alice Doesn't Live Here Anymore
1974,1975,47,ACTRESS,Diahann Carroll,Claudine,False,1974,claudine,tt0071334,Claudine,Claudine
1974,1975,47,ACTRESS,Gena Rowlands,A Woman under the Influence,False,1974,a woman under influence,tt0072417,A Woman Under the Influence,A Woman Under the Influence
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Madeline Kahn,Blazing Saddles,False,1974,blazing saddles,tt0071230,Blazing Saddles,Blazing Saddles
1974,1975,47,ART DIRECTION,"Art Direction:  Alexander Golitzen, E. Preston Ames;  Set Decoration:  Frank McKelvy",Earthquake,False,1974,earthquake,tt0071455,Earthquake,Earthquake
1974,1975,47,ART DIRECTION,"Art Direction:  Peter Ellenshaw, John B. Mansbridge, Walter Tyler, Al Roelofs;  Set Decoration:  Hal Gausman",The Island at the Top of the World,False,1974,island at top of world,tt0071671,The Island at the Top of the World,The Island at the Top of the World
1974,1975,47,COSTUME DESIGN,John Furness,Daisy Miller,False,1974,daisy miller,tt0071385,Daisy Miller,Daisy Miller
1974,1975,47,COSTUME DESIGN,Theoni V. Aldredge,The Great Gatsby,True,1974,great gatsby,tt0071577,The Great Gatsby,The Great Gatsby
1974,1975,47,DOCUMENTARY (Feature),"Judy Collins and Jill Godmilow, Producers",Antonia: A Portrait of the Woman,False,1974,antonia a portrait of woman,tt0071151,Antonia: A Portrait of the Woman,Antonia: A Portrait of the Woman
